id|course_id|grade
442|7|15
442|7|unknown
442|7|8.5
442|7|8
442|7|16
442|7|19.5
442|2|10
442|2|8
442|2|12.5
442|8|3.5
442|8|9
442|8|9.5
442|8|5.5
442|8|10
442|9|10
442|9|15
442|9|13
442|9|11
442|9|18
444|1|7.5
444|1|11.5
444|1|6.5
444|1|9.5
444|1|9
444|1|9
444|1|8
444|1|8
444|3|8
444|3|7
444|3|4.5
444|3|9.5
444|4|13.3
444|4|10.9
444|4|11.4
444|4|13
444|4|9.2
444|4|10.1
444|4|7.1
444|4|11.4
444|5|7
444|5|11.5
444|5|11
444|5|9
444|5|7.5
444|5|8
444|5|8
444|5|8.5
444|5|7
444|5|8.5
444|10|12
444|10|11.5
444|10|16
444|10|6
444|10|14
444|6|3.4
444|6|8.1
444|6|7
444|6|5.3
444|7|13.5
444|7|11.5
444|7|12.5
444|7|17.5
444|7|15.5
444|7|10
444|7|13.5
444|2|6
444|2|16.5
444|2|17.5
444|8|8.5
444|8|8
444|8|9.5
444|8|12
444|8|12
444|9|12
444|9|13
444|9|12
444|9|13
444|9|14
456|1|10
456|1|7
456|1|7
456|1|9.5
456|1|6
456|1|8
456|1|6.5
456|3|6.5
456|3|5
456|3|6.5
456|3|8
456|4|15.2
456|4|8.7
456|4|14.7
456|4|15.7
456|4|8.5
456|4|8.8
456|4|12.2
456|4|14.9
456|5|5.5
456|5|7
456|5|11
456|5|7
456|5|7
456|5|10.5
456|5|9
456|5|10
456|5|6.5
456|5|8
456|10|7.5
456|10|12.5
456|10|11
456|10|9.5
456|10|15.5
456|6|10.5
456|6|3.1
456|6|6
456|6|6.4
456|7|9
456|7|18.5
456|7|10
456|7|14.5
456|7|12
456|7|13
456|2|12
456|2|13
456|2|16
456|8|9.5
456|8|4
456|8|5.5
456|8|8.5
456|9|13
456|9|14
456|9|13
456|9|14
461|1|6.5
461|1|9.5
461|1|9
461|1|6.5
461|1|6
461|1|5
461|1|11
461|1|6
461|3|0.5
461|3|7
461|3|7
461|3|5
461|4|10.2
461|4|14.3
461|4|10.8
461|4|13.1
461|4|14.8
461|4|13.7
461|4|6.2
461|5|7.5
461|5|8.5
461|5|5
461|5|12.5
461|5|9.5
461|5|11
461|5|5.5
461|5|11
461|5|7
461|5|8
461|10|7.5
461|10|unknown
461|10|11.5
461|10|15.5
461|10|13
461|6|3
461|6|4.7
461|6|4.2
461|6|7
461|7|12.5
461|7|15
461|7|17
461|7|16.5
461|7|14
461|7|12.5
461|2|14.5
461|2|15.5
461|2|14
461|8|13
461|8|5.5
461|8|3.5
461|8|6.5
461|8|0
461|9|16
461|9|13
461|9|15
461|9|12
461|9|12
468|1|8
468|1|6
468|1|7.5
468|1|8
468|1|11
468|1|8
468|1|7
468|1|5
468|3|5.5
468|3|10
468|3|6
468|3|6
468|4|10.9
468|4|6.8
468|4|10.4
468|4|14.4
468|4|12.9
468|4|9.4
468|4|14.1
468|4|14.5
468|5|10.5
468|5|8
468|5|9
468|5|9
468|5|8
468|5|14
468|5|6.5
468|5|6
468|5|10
468|10|10
468|10|9
468|10|13.5
468|10|10
468|10|17.5
468|6|8.3
468|6|7
468|6|10.9
468|6|8
468|7|14.5
468|7|11
468|7|18.5
468|7|10.5
468|7|12.5
468|7|15
468|2|13
468|2|10.5
468|2|11.5
468|8|7
468|8|16.5
468|8|13.5
468|8|6.5
468|8|8
468|9|12
468|9|12
468|9|13
468|9|14
468|9|15
486|1|7
486|1|2.5
486|1|7
486|1|9.5
486|1|7.5
486|1|8
486|1|10
486|1|10
486|3|7
486|3|6
486|3|5
486|3|8
486|4|9.7
486|4|6.1
486|4|13.4
486|4|14.2
486|4|8.2
486|4|8.9
486|4|13.4
486|4|12.3
486|5|6.5
486|5|11.5
486|5|8
486|5|12
486|5|9
486|5|10.5
486|5|8.5
486|5|6
486|5|9
486|5|9
486|10|9.5
486|10|12
486|10|15.5
486|10|14.5
486|10|15.5
486|6|6.4
486|6|5.5
486|6|9.4
486|7|16.5
486|7|14
486|7|13
486|7|10
486|7|12
486|7|12.5
486|7|14.5
486|2|7
486|2|12
486|2|14.5
486|8|14
486|8|12
486|8|7
486|8|4
486|8|15
486|9|12
486|9|14
486|9|12
486|9|14
486|9|10
554|1|6
554|1|7.5
554|1|9
554|1|6
554|1|6
554|1|9.5
554|1|7.5
554|1|7.5
554|3|6
554|3|9.5
554|3|7.5
554|3|6.5
554|4|10
554|4|8.5
554|4|14.6
554|4|9.2
554|4|15.2
554|4|14.2
554|4|unknown
554|4|10.6
554|5|9
554|5|12.5
554|5|10
554|5|8
554|5|8
554|5|10
554|5|8
554|5|11.5
554|5|unknown
554|5|5.5
554|10|11.5
554|10|13.5
554|10|14.5
554|10|8
554|10|13.5
554|6|4.8
554|6|6.1
554|6|6.4
554|6|5.3
554|7|12.5
554|7|18.5
554|7|9.5
554|7|14.5
554|7|13.5
554|7|15.5
554|7|12.5
554|2|15
554|2|10
554|2|12.5
554|8|unknown
554|8|4
554|8|4.5
554|8|7.5
554|8|10
554|9|12
554|9|15
554|9|11
554|9|14
554|9|14
566|1|9.5
566|1|5.5
566|1|10
566|1|2.5
566|1|7.5
566|1|8.5
566|1|8.5
566|1|9.5
566|3|4
566|3|4.5
566|3|9.5
566|3|5
566|4|5.5
566|4|7.2
566|4|11.1
566|4|14.1
566|4|13.9
566|4|9.8
566|4|8.2
566|4|15.1
566|5|11
566|5|7.5
566|5|5.5
566|5|6.5
566|5|8
566|5|6
566|5|6
566|5|9.5
566|5|10
566|5|11.5
566|10|13
566|10|6.5
566|10|15
566|10|8.5
566|10|14.5
566|6|3
566|6|2.8
566|6|7.9
566|6|5.5
566|7|12
566|7|12.5
566|7|14.5
566|7|11.5
566|7|14.5
566|7|7
566|2|17
566|2|12.5
566|2|12
566|8|15
566|8|5
566|8|6.5
566|8|5
566|8|18.5
566|9|unknown
566|9|10
566|9|12
566|9|13
566|9|13
617|1|7
617|1|5
617|1|7.5
617|1|7.5
617|1|13
617|1|10.5
617|1|7
617|3|8.5
617|3|5
617|3|9.5
617|3|7
617|4|8.1
617|4|10.8
617|4|11.3
617|4|12.9
617|4|13.6
617|4|13.5
617|4|12.6
617|4|13.5
617|5|8.5
617|5|8
617|5|11
617|5|12
617|5|9.5
617|5|7
617|5|8
617|5|8.5
617|5|13
617|5|5.5
617|10|9.5
617|10|12.5
617|10|11
617|10|12.5
617|10|19.5
617|6|4.9
617|6|9.5
617|6|8.5
617|6|6.2
617|7|12.5
617|7|11.5
617|7|12
617|7|17.5
617|7|18.5
617|7|10.5
617|7|18
617|2|15.5
617|2|14.5
617|2|11.5
617|8|5
617|8|6.5
617|8|5.5
617|8|7.5
617|8|9
617|9|13
617|9|14
617|9|14
617|9|9
617|9|15
640|1|7
640|1|5
640|1|6.5
640|1|12
640|1|4
640|1|8
640|1|7.5
640|1|6
640|3|5
640|3|6.5
640|3|6.5
640|3|8.5
640|4|12.8
640|4|16.2
640|4|11.8
640|4|10.3
640|4|9.3
640|4|14.5
640|4|13.7
640|5|9
640|5|10
640|5|8.5
640|5|9.5
640|5|12.5
640|5|7
640|5|6
640|5|8.5
640|5|10.5
640|5|12
640|10|12
640|10|11.5
640|10|13
640|10|12
640|10|17.5
640|6|7.9
640|6|3.7
640|6|8.2
640|6|10.4
640|7|14.5
640|7|13
640|7|14
640|7|14
640|7|10.5
640|7|16
640|7|15.5
640|2|12
640|2|11
640|2|12.5
640|8|10.5
640|8|12
640|8|6
640|8|10.5
640|9|unknown
640|9|14
640|9|8
640|9|12
640|9|12
668|1|unknown
668|1|7
668|1|7.5
668|1|6.5
668|1|10
668|1|8.5
668|1|8
668|1|7
668|3|3
668|3|7.5
668|3|6
668|3|10.5
668|4|10.1
668|4|13.4
668|4|13.2
668|4|11.6
668|4|9
668|4|9.7
668|4|11.8
668|4|12.2
668|5|8.5
668|5|8.5
668|5|10
668|5|6
668|5|5.5
668|5|9
668|5|7.5
668|5|15
668|5|3
668|5|14
668|10|8.5
668|10|17
668|10|9
668|10|13.5
668|10|15.5
668|6|4.7
668|6|9.2
668|6|8.6
668|6|5.4
668|7|12.5
668|7|14.5
668|7|11.5
668|7|17
668|7|8.5
668|7|12
668|7|16
668|2|13
668|2|9.5
668|2|16.5
668|8|2.5
668|8|11.5
668|8|5
668|9|16
668|9|12
668|9|14
668|9|13
668|9|13
695|1|8
695|1|4
695|1|6
695|1|9.5
695|1|9.5
695|1|10
695|1|9.5
695|1|9
695|3|9.5
695|3|5.5
695|3|9.5
695|3|7.5
695|4|13.3
695|4|8.8
695|4|13.8
695|4|7.2
695|4|9.3
695|4|10.3
695|4|10.5
695|5|12
695|5|10
695|5|6
695|5|8.5
695|5|8.5
695|5|8
695|5|13
695|5|8
695|5|8
695|5|11
695|10|9.5
695|10|9
695|10|13
695|10|15.5
695|10|3.5
695|6|6.6
695|6|7.1
695|6|10.9
695|6|10.7
695|7|13.5
695|7|18.5
695|7|11.5
695|7|17
695|7|8.5
695|7|10.5
695|7|15.5
695|2|13.5
695|2|9
695|2|12.5
695|8|11
695|8|10.5
695|8|10
695|8|10.5
695|8|7.5
695|9|16
695|9|14
695|9|14
695|9|11
739|1|7.5
739|1|9
739|1|7
739|1|7
739|1|10.5
739|1|7.5
739|1|9
739|1|8.5
739|3|8
739|3|5.5
739|3|4.5
739|3|7.5
739|4|8.2
739|4|14.2
739|4|15.9
739|4|9.9
739|4|11.7
739|4|9.3
739|4|8.1
739|5|11
739|5|4
739|5|5.5
739|5|11
739|5|5
739|5|4.5
739|5|11
739|5|6.5
739|5|9.5
739|5|10
739|10|12.5
739|10|9.5
739|10|10.5
739|10|11.5
739|10|17.5
739|6|9.9
739|6|7
739|6|7
739|7|10
739|7|10.5
739|7|16.5
739|7|11
739|7|16
739|7|9.5
739|7|6.5
739|2|14
739|2|9
739|2|18
739|8|8
739|8|5
739|8|7
739|8|16.5
739|8|16
739|9|13
739|9|9
739|9|12
739|9|8
739|9|11
4|1|5.5
4|1|9
4|1|6.5
4|1|9
4|1|unknown
4|1|6
4|1|10
4|1|5
4|3|8
4|3|4.5
4|3|4
4|3|1
4|4|12.8
4|4|12.7
4|4|13.9
4|4|11.5
4|4|9.6
4|4|12.9
4|4|9.8
4|4|16
4|5|4
4|5|9
4|5|4.5
4|5|8.5
4|5|8.5
4|5|6.5
4|5|4.5
4|5|4.5
4|5|7
4|5|1.5
4|10|8
4|10|7
4|10|17.5
4|10|12.5
4|10|13
4|6|1.5
4|6|5.3
4|6|9.4
4|7|16
4|7|12
4|7|11
4|7|12.5
4|7|12.5
4|7|11.5
4|7|4
4|2|17
4|2|15
4|2|8
4|8|5
4|8|12
4|8|12.5
4|8|18.5
4|8|5
4|9|11
4|9|11
4|9|13
4|9|12
4|9|13
22|1|8
22|1|4.5
22|1|5.5
22|1|5
22|1|10.5
22|1|8
22|1|7
22|1|7.5
22|3|10
22|3|7
22|3|7
22|3|10
22|4|9.5
22|4|11.4
22|4|12.7
22|4|11.8
22|4|14.2
22|4|12.8
22|4|10
22|4|10.4
22|5|13
22|5|6.5
22|5|3
22|5|5
22|5|4
22|5|10.5
22|5|5
22|5|6.5
22|5|1
22|5|4.5
22|10|11
22|10|12
22|10|7.5
22|10|13
22|10|11
22|6|4.1
22|6|12.8
22|6|8.8
22|6|9.1
22|7|11
22|7|10.5
22|7|11
22|7|unknown
22|7|10.5
22|7|7.5
22|2|15.5
22|2|18
22|2|10.5
22|8|2.5
22|8|unknown
22|8|2.5
22|8|9.5
22|8|7
22|9|13
22|9|13
22|9|16
22|9|11
22|9|13
59|1|10.5
59|1|4
59|1|7.5
59|1|10
59|1|4
59|1|6
59|1|10
59|3|5
59|3|8.5
59|3|10
59|3|7
59|4|5.3
59|4|15.3
59|4|10.8
59|4|7.9
59|4|4.6
59|4|11.8
59|4|12.1
59|4|8.4
59|5|6
59|5|10.5
59|5|6.5
59|5|5
59|5|4
59|5|8
59|5|10
59|5|4
59|5|10
59|5|1.5
59|10|7.5
59|10|unknown
59|10|17
59|10|12.5
59|10|12.5
59|6|9.2
59|6|9.1
59|6|2.8
59|6|4.8
59|7|10.5
59|7|16.5
59|7|7.5
59|7|8.5
59|7|11.5
59|7|12
59|7|9
59|2|9.5
59|2|13
59|2|14
59|8|7.5
59|8|11
59|8|8.5
59|8|7.5
59|8|7
59|9|12
59|9|12
59|9|15
59|9|13
59|9|18
68|1|6
68|1|5
68|1|3
68|1|6.5
68|1|6.5
68|1|9.5
68|1|5.5
68|1|6
68|3|5.5
68|3|7
68|3|9
68|3|7.5
68|4|11.9
68|4|13.5
68|4|10.4
68|4|13.4
68|4|13.7
68|4|9.4
68|4|14
68|5|10.5
68|5|4
68|5|8.5
68|5|7.5
68|5|8
68|5|6
68|5|4
68|5|11
68|5|3
68|5|7.5
68|10|16.5
68|10|10.5
68|10|9.5
68|10|15.5
68|10|11
68|6|14
68|6|6.4
68|6|6.2
68|6|7.8
68|7|4.5
68|7|11.5
68|7|17
68|7|17
68|7|12.5
68|7|13.5
68|7|8
68|2|14.5
68|2|15.5
68|2|16
68|8|5.5
68|8|5.5
68|8|6.5
68|8|8.5
68|8|10.5
68|9|9
68|9|13
68|9|17
68|9|10
68|9|16
88|1|6
88|1|6
88|1|8.5
88|1|7
88|1|6.5
88|1|6.5
88|1|6.5
88|1|6.5
88|3|7
88|3|8.5
88|3|1.5
88|3|5
88|4|11.1
88|4|12.3
88|4|9
88|4|11.8
88|4|6.4
88|4|10.9
88|4|8.7
88|5|8
88|5|5.5
88|5|5.5
88|5|3
88|5|5.5
88|5|9
88|5|5
88|5|7.5
88|5|3.5
88|5|10
88|10|9
88|10|12
88|10|16.5
88|10|12.5
88|10|10.5
88|6|2.3
88|6|1.1
88|6|7.3
88|7|9.5
88|7|13
88|7|18
88|7|7.5
88|7|10
88|7|14.5
88|7|8.5
88|2|17
88|2|12
88|2|12.5
88|8|11
88|8|6.5
88|8|13
88|8|6.5
88|8|2.5
88|9|14
88|9|15
88|9|16
88|9|12
91|1|7
91|1|9
91|1|8
91|1|5
91|1|5
91|1|10
91|1|9.5
91|1|10
91|3|6.5
91|3|7.5
91|3|4.5
91|3|6.5
91|4|14.2
91|4|unknown
91|4|13.3
91|4|13.6
91|4|13.9
91|4|12.3
91|4|6.9
91|4|12.7
91|5|7
91|5|8
91|5|4.5
91|5|7.5
91|5|5.5
91|5|0.5
91|5|9.5
91|5|7.5
91|5|8
91|5|8.5
91|10|8.5
91|10|14
91|10|14
91|10|10.5
91|10|9.5
91|6|6.8
91|6|6.4
91|6|5
91|6|6.4
91|7|13.5
91|7|18
91|7|14
91|7|12
91|7|10
91|7|15
91|2|10.5
91|2|15.5
91|2|20
91|8|13
91|8|2
91|8|5
91|8|8.5
91|8|6.5
91|9|14
91|9|14
91|9|12
91|9|14
91|9|12
93|1|7.5
93|1|5.5
93|1|6.5
93|1|9
93|1|7
93|1|8.5
93|1|4
93|1|5.5
93|3|7.5
93|3|3.5
93|3|5.5
93|3|5.5
93|4|12.7
93|4|11.1
93|4|9.7
93|4|11.7
93|4|9.9
93|4|9.5
93|4|10.8
93|4|14.8
93|5|6.5
93|5|5.5
93|5|11
93|5|3
93|5|5.5
93|5|6.5
93|5|7.5
93|5|3.5
93|10|14
93|10|9
93|10|10
93|10|14.5
93|10|9.5
93|6|11.7
93|6|0.4
93|6|3.3
93|6|9.9
93|7|7
93|7|10.5
93|7|9.5
93|7|9
93|7|10.5
93|7|8
93|7|10
93|2|14.5
93|2|12.5
93|2|11
93|8|6.5
93|8|6.5
93|8|9.5
93|8|16
93|8|6.5
93|9|10
93|9|11
93|9|15
93|9|10
93|9|8
104|1|5
104|1|5.5
104|1|3
104|1|8
104|1|7
104|1|8.5
104|1|7.5
104|1|10
104|3|1.5
104|3|11
104|3|6.5
104|3|7
104|4|6.5
104|4|12.8
104|4|13.3
104|4|12.3
104|4|9.4
104|4|9.2
104|4|16.7
104|4|11
104|5|4
104|5|6
104|5|6.5
104|5|unknown
104|5|8
104|5|10
104|5|10.5
104|5|7
104|5|6.5
104|5|8
104|10|18
104|10|7
104|10|7
104|10|9
104|10|13.5
104|6|8.2
104|6|2.5
104|6|14
104|6|1.8
104|7|12.5
104|7|13
104|7|11
104|7|8
104|7|7
104|7|18
104|7|13
104|2|10.5
104|2|13
104|2|12
104|8|8.5
104|8|11
104|8|9
104|8|11.5
104|8|6
104|9|12
104|9|12
104|9|13
104|9|9
104|9|9
111|1|4.5
111|1|9
111|1|8.5
111|1|6.5
111|1|8
111|1|5.5
111|1|10
111|1|7
111|3|5
111|3|5
111|3|4.5
111|3|7.5
111|4|13.9
111|4|9.6
111|4|13.8
111|4|16.2
111|4|11.6
111|4|7.9
111|4|11.2
111|4|9.8
111|5|7
111|5|7.5
111|5|6
111|5|9.5
111|5|3.5
111|5|7
111|5|4
111|5|5.5
111|10|10.5
111|10|10.5
111|10|14
111|10|13
111|10|12.5
111|6|4.2
111|6|1.4
111|6|10
111|6|7.5
111|7|11
111|7|10.5
111|7|11
111|7|11.5
111|7|7
111|7|8.5
111|7|12.5
111|2|11
111|2|13
111|2|7
111|8|3
111|8|10.5
111|8|6.5
111|8|5.5
111|8|12
111|9|12
111|9|13
111|9|14
111|9|12
111|9|15
117|1|6
117|1|7.5
117|1|8.5
117|1|7.5
117|1|9
117|1|7
117|1|5
117|1|8
117|3|7
117|3|7
117|3|5
117|3|6.5
117|4|12.5
117|4|13.2
117|4|11.8
117|4|13.1
117|4|13.6
117|4|12.9
117|4|11.7
117|4|10.5
117|5|10
117|5|7
117|5|6
117|5|5.5
117|5|8.5
117|5|6.5
117|5|8
117|5|7
117|5|5
117|5|7
117|10|7
117|10|9.5
117|10|16
117|10|10.5
117|10|14
117|6|7.2
117|6|3.9
117|6|4.6
117|6|10
117|7|11
117|7|8
117|7|13
117|7|3
117|7|12
117|7|15
117|7|13
117|2|13.5
117|2|14
117|8|12.5
117|8|4
117|8|unknown
117|8|9.5
117|9|13
117|9|14
117|9|12
117|9|10
117|9|12
159|1|9.5
159|1|7.5
159|1|8.5
159|1|8.5
159|1|9.5
159|1|3.5
159|1|9.5
159|1|8.5
159|3|4.5
159|3|5.5
159|3|unknown
159|3|6
159|4|7.5
159|4|13
159|4|14.4
159|4|14.8
159|4|11.4
159|4|11.5
159|4|11.4
159|4|6.6
159|5|5
159|5|3.5
159|5|5
159|5|12.5
159|5|4
159|5|8.5
159|5|7
159|5|5
159|5|5
159|5|7.5
159|10|11.5
159|10|10
159|10|12.5
159|10|18
159|10|11
159|6|2.2
159|6|4.3
159|6|9.2
159|6|6.2
159|7|8.5
159|7|5
159|7|10.5
159|7|16.5
159|7|10
159|7|11
159|7|14
159|2|20
159|2|14.5
159|2|18
159|8|13.5
159|8|5.5
159|8|10
159|8|4.5
159|8|11
159|9|13
159|9|14
159|9|13
159|9|14
159|9|10
161|1|10.5
161|1|9
161|1|5.5
161|1|8
161|1|10
161|1|6.5
161|1|5.5
161|1|10
161|3|6.5
161|3|7
161|3|7
161|3|3
161|4|12.8
161|4|11.3
161|4|11.1
161|4|11.3
161|4|7.8
161|4|7.6
161|4|10.4
161|4|12.6
161|5|8.5
161|5|4.5
161|5|8.5
161|5|3
161|5|6.5
161|5|10
161|5|6
161|5|4.5
161|5|unknown
161|10|9.5
161|10|12
161|10|17.5
161|10|11.5
161|10|8.5
161|6|0
161|6|10.9
161|6|5.9
161|6|9.8
161|7|13
161|7|7.5
161|7|12.5
161|7|13
161|7|14
161|7|9
161|7|8.5
161|2|14.5
161|2|10.5
161|2|11
161|8|7.5
161|8|7.5
161|8|6
161|8|7
161|8|7.5
161|9|14
161|9|13
161|9|13
161|9|16
161|9|15
175|1|6
175|1|1.5
175|1|10
175|1|11
175|1|7.5
175|1|7
175|1|7.5
175|1|6.5
175|3|5.5
175|3|4.5
175|3|3.5
175|3|7
175|4|11
175|4|10.6
175|4|11.9
175|4|8.1
175|4|13.6
175|4|11.7
175|4|10.5
175|4|8.3
175|5|7.5
175|5|6.5
175|5|6.5
175|5|3.5
175|5|6.5
175|5|8
175|5|5.5
175|5|10
175|5|7.5
175|5|8
175|10|12.5
175|10|11
175|10|16
175|10|7.5
175|6|6
175|6|4
175|6|4.4
175|6|2.2
175|7|13
175|7|9
175|7|11.5
175|7|8.5
175|7|8
175|7|11.5
175|7|10.5
175|2|13
175|2|18.5
175|2|14
175|8|7.5
175|8|6
175|8|10
175|8|8.5
175|9|10
175|9|14
175|9|13
175|9|12
175|9|8
183|1|unknown
183|1|8
183|1|4
183|1|6.5
183|1|6.5
183|1|8.5
183|1|9
183|1|5.5
183|3|9
183|3|3
183|3|10.5
183|3|7
183|4|12.4
183|4|11.8
183|4|13.4
183|4|11.1
183|4|11.3
183|4|7.2
183|4|9.3
183|4|12.4
183|5|8.5
183|5|5
183|5|10
183|5|6
183|5|6
183|5|5
183|5|8.5
183|5|9.5
183|5|11
183|5|10
183|10|16.5
183|10|7
183|10|14
183|10|15
183|10|10
183|6|8.9
183|6|0.9
183|6|9.9
183|6|5.9
183|7|15
183|7|18.5
183|7|9
183|7|10
183|7|19.5
183|7|15
183|7|14
183|2|15.5
183|2|14
183|2|15.5
183|8|9
183|8|3
183|8|12.5
183|8|7
183|8|10
183|9|16
183|9|13
183|9|13
183|9|14
183|9|17
206|1|6
206|1|8.5
206|1|8
206|1|6.5
206|1|3.5
206|1|7
206|1|6
206|1|8.5
206|3|6
206|3|7.5
206|3|9.5
206|3|7
206|4|10.2
206|4|13.5
206|4|13
206|4|12
206|4|11
206|4|12.8
206|4|8.8
206|4|14.2
206|5|7
206|5|3
206|5|11
206|5|5.5
206|5|7.5
206|5|12
206|5|9
206|5|5.5
206|5|6.5
206|5|8
206|10|13.5
206|10|7
206|10|16
206|10|15
206|10|7.5
206|6|11.5
206|6|2
206|6|9.4
206|6|8.1
206|7|16
206|7|15.5
206|7|8
206|7|9.5
206|7|14
206|7|11
206|7|10
206|2|12
206|2|11
206|2|11
206|8|6.5
206|8|8.5
206|8|4
206|8|3
206|8|7.5
206|9|unknown
206|9|13
206|9|18
206|9|unknown
206|9|12
238|1|7.5
238|1|10.5
238|1|6.5
238|1|6.5
238|1|7.5
238|1|7.5
238|1|6
238|3|7
238|3|8
238|3|3.5
238|3|3.5
238|4|12
238|4|13.6
238|4|11.3
238|4|11.8
238|4|11.4
238|4|12.7
238|4|11.1
238|4|10.7
238|5|5
238|5|9.5
238|5|6.5
238|5|8
238|5|unknown
238|5|4.5
238|5|4
238|5|8.5
238|5|5.5
238|5|4.5
238|10|8.5
238|10|13
238|10|8.5
238|10|13.5
238|10|10
238|6|6.8
238|6|10.3
238|6|5.9
238|6|8.1
238|7|12.5
238|7|15
238|7|12
238|7|12
238|7|16
238|7|13
238|2|12.5
238|2|11
238|2|13
238|8|7.5
238|8|8.5
238|8|12
238|8|5
238|8|3.5
238|9|11
238|9|16
238|9|unknown
238|9|15
238|9|11
244|1|7
244|1|11
244|1|6
244|1|9
244|1|5
244|1|11.5
244|1|11
244|1|9
244|3|7.5
244|3|9.5
244|3|6
244|3|6.5
244|4|7.3
244|4|9.8
244|4|10.4
244|4|12.8
244|4|unknown
244|4|12.7
244|4|8.4
244|4|13.4
244|5|6.5
244|5|6
244|5|8
244|5|9
244|5|5.5
244|5|8
244|5|6
244|5|10.5
244|5|5
244|5|2.5
244|10|12.5
244|10|9
244|10|6.5
244|10|10.5
244|10|16.5
244|6|7.5
244|6|4.3
244|6|12.2
244|6|4.1
244|7|8.5
244|7|16
244|7|16.5
244|7|20
244|7|12
244|7|14
244|7|13.5
244|2|15
244|2|20
244|2|14
244|8|9
244|8|11.5
244|8|12
244|8|7
244|8|3
244|9|8
244|9|14
244|9|14
244|9|16
244|9|14
248|1|11
248|1|6
248|1|7.5
248|1|8
248|1|9.5
248|1|4.5
248|1|10
248|1|7.5
248|3|11
248|3|7
248|3|5.5
248|3|7
248|4|9.5
248|4|12.1
248|4|15.9
248|4|11.6
248|4|10.7
248|4|9.8
248|4|10.3
248|4|12.1
248|5|8.5
248|5|5
248|5|6
248|5|6.5
248|5|7.5
248|5|8.5
248|5|3.5
248|5|4
248|5|5.5
248|5|7.5
248|10|7.5
248|10|10
248|10|10
248|6|5.2
248|6|8.1
248|6|3.8
248|6|4.7
248|7|9.5
248|7|15.5
248|7|12.5
248|7|9.5
248|7|11
248|7|9
248|7|12
248|2|14
248|2|18.5
248|2|unknown
248|8|9
248|8|9.5
248|8|8.5
248|8|13.5
248|9|15
248|9|15
248|9|13
248|9|13
248|9|12
261|1|8.5
261|1|6
261|1|9.5
261|1|4.5
261|1|6
261|1|5
261|1|7.5
261|1|4
261|3|4.5
261|3|3.5
261|3|9
261|3|7
261|4|13.7
261|4|9.4
261|4|13
261|4|11.8
261|4|13.3
261|4|13.8
261|4|10.9
261|4|10.7
261|5|7
261|5|6.5
261|5|1
261|5|7
261|5|5
261|5|7.5
261|5|10
261|5|12
261|5|8
261|5|6
261|10|19
261|10|9.5
261|10|15.5
261|10|10
261|10|8.5
261|6|5
261|6|11.1
261|6|8.8
261|6|13.3
261|7|12
261|7|9.5
261|7|14
261|7|14
261|7|17.5
261|7|11
261|7|11.5
261|2|9
261|2|13
261|2|10.5
261|8|11
261|8|7.5
261|8|17.5
261|8|9
261|8|10
261|9|11
261|9|11
261|9|15
261|9|15
261|9|12
290|1|8
290|1|8
290|1|6.5
290|1|5.5
290|1|4.5
290|1|7.5
290|1|9
290|1|8
290|3|5.5
290|3|7
290|3|9
290|3|6.5
290|4|7.3
290|4|10.1
290|4|15.3
290|4|18
290|4|9.8
290|4|18.3
290|4|14.5
290|4|4.8
290|5|6
290|5|9
290|5|2
290|5|5
290|5|9
290|5|6.5
290|5|8.5
290|5|8
290|5|7.5
290|5|6
290|10|9
290|10|16
290|10|13
290|10|9
290|10|11
290|6|0.3
290|6|4.1
290|6|7.9
290|6|6.9
290|7|10.5
290|7|9.5
290|7|9.5
290|7|11
290|7|8.5
290|7|8.5
290|7|9.5
290|2|8
290|2|9.5
290|2|15.5
290|8|1.5
290|8|10.5
290|8|5
290|8|6
290|9|16
290|9|11
290|9|11
290|9|9
290|9|10
319|1|6
319|1|3
319|1|7
319|1|7.5
319|1|9
319|1|7.5
319|1|10.5
319|1|8.5
319|3|6.5
319|3|7
319|3|7
319|3|4.5
319|4|10
319|4|10.1
319|4|9.9
319|4|10
319|4|10
319|4|11.4
319|4|10.9
319|4|12.9
319|5|1.5
319|5|3.5
319|5|9
319|5|3.5
319|5|7
319|5|5.5
319|5|7
319|5|8
319|5|7
319|10|13.5
319|10|15
319|10|15.5
319|10|8
319|10|13
319|6|8.3
319|6|6
319|6|4.1
319|7|13.5
319|7|13.5
319|7|11
319|7|10.5
319|7|10.5
319|7|11.5
319|7|14.5
319|2|7.5
319|2|7
319|2|12.5
319|8|4.5
319|8|8
319|8|9.5
319|8|12.5
319|8|7
319|9|16
319|9|12
319|9|13
319|9|6
347|1|unknown
347|1|5.5
347|1|6.5
347|1|10.5
347|1|5
347|1|4
347|1|9.5
347|1|9
347|3|9
347|3|8
347|3|4
347|3|8
347|4|9.6
347|4|13.2
347|4|11.8
347|4|10.6
347|4|12.3
347|4|14.8
347|4|11
347|4|12.5
347|5|9
347|5|7
347|5|5
347|5|12.5
347|5|7.5
347|5|7.5
347|5|9
347|5|4.5
347|5|6
347|5|11.5
347|10|19
347|10|11.5
347|10|11
347|10|14
347|6|6.5
347|6|3.9
347|6|4.2
347|6|10.8
347|7|12
347|7|9.5
347|7|11.5
347|7|14.5
347|7|unknown
347|7|13
347|7|8.5
347|2|12
347|2|15
347|2|14
347|8|13.5
347|8|9.5
347|8|3
347|8|11.5
347|8|10
347|9|9
347|9|14
347|9|13
347|9|13
347|9|16
354|1|4.5
